feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter.Enterobacter.asburiae	source	Canis_lupus	-0.430082518333475	0.178926100567031	27	3	0.0243127291936495	0.0362586640437915
Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter.Enterobacter.asburiae	source	Homo_sapiens	-0.430082518333475	0.178926100567031	27	3	0.0243127291936494	0.0362586640437915
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Enorma.Enorma.massiliensis	source	Canis_lupus	-1.11057668198124	0.463109894746373	27	8	0.0246128713573422	0.0366574679790203
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Stella.Stella.humosa	source	Canis_lupus	0.425741295247347	0.177675015710664	27	3	0.0247156680203957	0.0367616841737626
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.baratii	source	Canis_lupus	0.3871419066202	0.161656596731693	27	3	0.0247881433122269	0.0368205842303636
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lacrimispora.Lacrimispora.algidixylanolytica	source	Homo_sapiens	-1.05971770975331	0.443195499458053	27	12	0.0249926357539897	0.0370751682708192
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Thermincola.Thermincola.potens	source	Canis_lupus	-0.448040620662537	0.187855697552179	27	3	0.025325653222707	0.0374699228658281
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Thermincola.Thermincola.potens	source	Homo_sapiens	-0.448040620662537	0.187855697552179	27	3	0.025325653222707	0.0374699228658281
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Terrisporobacter.Terrisporobacter.petrolearius	source	Canis_lupus	-0.386467370307182	0.162132061781088	27	3	0.0254013842064226	0.0374829384864208
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Terrisporobacter.Terrisporobacter.petrolearius	source	Homo_sapiens	-0.386467370307183	0.162132061781088	27	3	0.0254013842064226	0.0374829384864208
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio.Desulfovibrio.piger	source	Canis_lupus	0.460190532204163	0.193385967001257	27	3	0.0256246419648035	0.0377626302639209
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Slackia.Slackia.faecicanis	source	Canis_lupus	0.39661920077502	0.166930442099403	27	3	0.0258318574742786	0.0380179768346808
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum.Azospirillum.halopraeferens	source	Canis_lupus	0.844464349671675	0.357941418414841	27	11	0.0267899700008846	0.0393763338595679
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Youngiibacter.Youngiibacter.fragilis	source	Canis_lupus	-0.59089061909445	0.251092353369428	27	5	0.0271382186127633	0.0398359172297444
Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned.Flintibacter.Flintibacter.butyricus	source	Homo_sapiens	0.639250187443375	0.272783768424478	27	23	0.0277242534396876	0.0406428846236258
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Muribaculaceae.Duncaniella.Duncaniella.sp..B8	source	Canis_lupus	0.517434337306569	0.22107833838905	27	3	0.0279008182195033	0.0408482567396649
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Slackia.Slackia.equolifaciens	source	Canis_lupus	0.464462845276283	0.200412225611303	27	3	0.0293209164281736	0.0428713138375384
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Syntrophococcus.Syntrophococcus.sucromutans	source	Canis_lupus	-0.462323458582708	0.200467123546976	27	12	0.0300441178802955	0.0438051373425854
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.unassigned.Lachnospiraceae.bacterium.KGMB03038	source	Canis_lupus	-0.54814297348269	0.23773140119856	27	3	0.0300769201932573	0.0438051373425854
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.unassigned.Lachnospiraceae.bacterium.KGMB03038	source	Homo_sapiens	-0.54814297348269	0.23773140119856	27	3	0.0300769201932573	0.0438051373425854
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Cellulosilyticum.Cellulosilyticum.lentocellum	source	Canis_lupus	-0.532736865858097	0.231363648840451	27	3	0.0302800897957684	0.0439866414672641
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Cellulosilyticum.Cellulosilyticum.lentocellum	source	Homo_sapiens	-0.532736865858097	0.231363648840451	27	3	0.0302800897957684	0.0439866414672641
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Neglecta.Neglecta.timonensis	source	Homo_sapiens	-0.470435425672971	0.205648657018728	27	24	0.0312735095629197	0.0453708947026814
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.agalactiae	source	Canis_lupus	0.637937716364787	0.283036846778213	27	3	0.0336078378091832	0.0486944092448709
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Muribaculaceae.Muribaculum.Muribaculum.intestinale	source	Canis_lupus	0.472621986260127	0.211759364109394	27	3	0.035219336651249	0.0509633812007738
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Enterocloster.Enterocloster.asparagiformis	source	Homo_sapiens	0.498934771088468	0.225782826650131	27	4	0.0369054436623652	0.0533343185830309
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Tepidibaculum.Tepidibaculum.saccharolyticum	source	Homo_sapiens	-0.84396714034024	0.384543101534636	27	17	0.0380978884640535	0.0549866431439948
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.unassigned.Lachnospiraceae.bacterium.Choco86	source	Homo_sapiens	-0.434491526014787	0.198601950683575	27	22	0.0386615306199235	0.055728332425115
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Odoribacteraceae.Odoribacter.Odoribacter.splanchnicus	source	Homo_sapiens	0.617825580853502	0.287793758303445	27	23	0.0421274729604597	0.0606462335677568
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Mailhella.Mailhella.massiliensis	source	Canis_lupus	-0.95984666576631	0.448929788619089	27	13	0.0428971165800751	0.0616749301279642
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.sp..N6H1.15	source	Homo_sapiens	-0.449777872716219	0.210912043056914	27	27	0.0433944701984746	0.0623100084901174
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio.Desulfovibrio.fairfieldensis	source	Homo_sapiens	-0.950209401376933	0.459234826198748	27	9	0.0494682269354068	0.0709403510469341
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Erysipelatoclostridium..Clostridium..saccharogumia	source	Canis_lupus	0.489686691382997	0.240857272207619	27	18	0.0532451673489616	0.0762590632107889
Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Escherichia.Escherichia.coli	source	Canis_lupus	0.610962605492608	0.309534317875786	27	27	0.0600219314499159	0.0858551254456014
Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.unassigned..Clostridium..methylpentosum	source	Homo_sapiens	-0.33105354990262	0.16877578636483	27	26	0.0615212531987709	0.0878875045696727
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.tertium	source	Canis_lupus	0.561698281567176	0.295851999509613	27	10	0.0697080752115594	0.0993295728205427
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Niveispirillum.Niveispirillum.irakense	source	Canis_lupus	-0.470550157545376	0.247813233411618	27	12	0.0696763534868733	0.0993295728205427
Bacteria.Firmicutes.Negativicutes.Selenomonadales.Sporomusaceae.Anaerosporomusa.Anaerosporomusa.subterranea	source	Canis_lupus	-0.539772445181476	0.284777215730783	27	5	0.0701430453334563	0.0998223770946266
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.tertium	source	Homo_sapiens	-0.552315652285762	0.295851999509613	27	10	0.0741840227392344	0.105439220136983
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Paraeggerthella.Paraeggerthella.hongkongensis	source	Canis_lupus	0.227608921037694	0.122967118787358	27	2	0.0765192653753239	0.10832649342114
Bacteria.Cyanobacteria.unassigned.Oscillatoriales.Oscillatoriaceae.Okeania.Okeania.lorea	source	Canis_lupus	-0.23140618757683	0.125100105335458	27	2	0.0766990261455034	0.10832649342114
Bacteria.Cyanobacteria.unassigned.Oscillatoriales.Oscillatoriaceae.Okeania.Okeania.lorea	source	Homo_sapiens	-0.231406187576829	0.125100105335458	27	2	0.0766990261455035	0.10832649342114
Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus.panis	source	Canis_lupus	0.222529646699209	0.120179892281117	27	2	0.0764204138433502	0.10832649342114
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.equi	source	Canis_lupus	0.228517012429115	0.123473477961946	27	2	0.0765544537460431	0.10832649342114
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Faecalicoccus.Faecalicoccus.pleomorphus	source	Canis_lupus	0.238333585168565	0.129092419878005	27	2	0.0772294688995285	0.108938293661803
Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae.Bacillus.Bacillus.megaterium	source	Canis_lupus	0.23969492433158	0.129891502019201	27	2	0.0773612708364292	0.10895483197257
Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae.Sporosarcina.Sporosarcina.psychrophila	source	Canis_lupus	0.240428560453348	0.130324032948925	27	2	0.0774357555805053	0.10895483197257
Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus.danieliae	source	Canis_lupus	0.243685860373827	0.132260125587048	27	2	0.0777943089289747	0.109048342929226
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Stappia.Stappia.indica	source	Canis_lupus	-0.243235828972512	0.131991133617872	27	2	0.0777421508974323	0.109048342929226
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Stappia.Stappia.indica	source	Homo_sapiens	-0.243235828972512	0.131991133617872	27	2	0.0777421508974323	0.109048342929226
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.unassigned.Peptococcaceae.bacterium.DCMF	source	Canis_lupus	-0.248245017631347	0.135011387541273	27	2	0.0783668133039323	0.109576567915611
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.unassigned.Peptococcaceae.bacterium.DCMF	source	Homo_sapiens	-0.248245017631347	0.135011387541273	27	2	0.0783668133039321	0.109576567915611
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Eggerthella.Eggerthella.lenta	source	Canis_lupus	-0.251938314451734	0.137273725219902	27	2	0.0788849477962127	0.110026328184008
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Eggerthella.Eggerthella.lenta	source	Homo_sapiens	-0.251938314451734	0.137273725219902	27	2	0.0788849477962127	0.110026328184008
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Peptostreptococcus.Peptostreptococcus.canis	source	Canis_lupus	-0.255160084364107	0.139270540889423	27	2	0.0793726359772881	0.11039356129517
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Peptostreptococcus.Peptostreptococcus.canis	source	Homo_sapiens	-0.255160084364107	0.139270540889423	27	2	0.0793726359772881	0.11039356129517
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum.Azospirillum.lipoferum	source	Canis_lupus	0.255614618350293	0.139553947285798	27	2	0.0794439378606314	0.11039356129517
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.unassigned.Coriobacteriaceae.bacterium.68.1.3	source	Canis_lupus	0.259026989847261	0.141694534792975	27	2	0.079997673861249	0.110422905091576
Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae.Adlercreutzia.Adlercreutzia.muris	source	Canis_lupus	0.263927797847659	0.144807253024096	27	2	0.0808453412277608	0.110422905091576
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.caecigallinarum	source	Canis_lupus	0.256789650575656	0.140288487949255	27	2	0.0796309962637968	0.110422905091576
Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Macrococcus.Macrococcus.sp..IME1552	source	Canis_lupus	-0.263711984106978	0.144669260297804	27	2	0.0808068116470255	0.110422905091576
Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Macrococcus.Macrococcus.sp..IME1552	source	Homo_sapiens	-0.263711984106978	0.144669260297804	27	2	0.0808068116470256	0.110422905091576
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XII..Incertae.Sedis.Acidaminobacter.Acidaminobacter.hydrogenoformans	source	Canis_lupus	-0.258807053417934	0.141555890780913	27	2	0.079961036307633	0.110422905091576
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XII..Incertae.Sedis.Acidaminobacter.Acidaminobacter.hydrogenoformans	source	Homo_sapiens	-0.258807053417934	0.141555890780913	27	2	0.079961036307633	0.110422905091576
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.unassigned..Eubacterium..sulci	source	Canis_lupus	-0.261797474323029	0.143448775430899	27	2	0.0804697257282032	0.110422905091576
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.unassigned..Eubacterium..sulci	source	Homo_sapiens	-0.261797474323029	0.143448775430899	27	2	0.0804697257282034	0.110422905091576
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Rhabdanaerobium.Rhabdanaerobium.thermarum	source	Canis_lupus	-0.261817308147441	0.143461385249343	27	2	0.0804731735032264	0.110422905091576
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Rhabdanaerobium.Rhabdanaerobium.thermarum	source	Homo_sapiens	-0.26181730814744	0.143461385249343	27	2	0.0804731735032265	0.110422905091576
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Amedibacillus.Amedibacillus.dolichus	source	Canis_lupus	0.44938632998207	0.246377275909052	27	19	0.0806328636872892	0.110422905091576
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae.Desulfobotulus.Desulfobotulus.sapovorans	source	Canis_lupus	-0.263141892630155	0.14430514030396	27	2	0.0807055433594324	0.110422905091576
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae.Desulfobotulus.Desulfobotulus.sapovorans	source	Homo_sapiens	-0.263141892630155	0.14430514030396	27	2	0.0807055433594324	0.110422905091576
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Enorma.Enorma.timonensis	source	Canis_lupus	0.278934373788286	0.154593163305858	27	2	0.0837479850019648	0.114248164679903
Bacteria.Firmicutes.Clostridia.Clostridiales.Vallitaleaceae.Petrocella.Petrocella.atlantisensis	source	Canis_lupus	-0.280344341445613	0.155530580480603	27	2	0.0840397753138868	0.114367616466043
Bacteria.Firmicutes.Clostridia.Clostridiales.Vallitaleaceae.Petrocella.Petrocella.atlantisensis	source	Homo_sapiens	-0.280344341445613	0.155530580480603	27	2	0.0840397753138866	0.114367616466043
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.thermacidophilum	source	Canis_lupus	-0.28491674883842	0.158589920522142	27	2	0.0850038476276054	0.115129483802514
Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium.Bifidobacterium.thermacidophilum	source	Homo_sapiens	-0.28491674883842	0.158589920522142	27	2	0.0850038476276055	0.115129483802514
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Porphyromonadaceae.Gabonia.Gabonia.massiliensis	source	Canis_lupus	-0.285688805856523	0.159109333699341	27	2	0.0851691197749121	0.115129483802514
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Porphyromonadaceae.Gabonia.Gabonia.massiliensis	source	Homo_sapiens	-0.285688805856523	0.159109333699341	27	2	0.0851691197749121	0.115129483802514
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.bornimense	source	Canis_lupus	0.285908988018286	0.159257611441013	27	2	0.0852163768502533	0.115129483802514
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Azospirillum.Azospirillum.thiophilum	source	Canis_lupus	0.285187236322752	0.158771803664876	27	2	0.0850616729353569	0.115129483802514
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis.Casaltella.Casaltella.massiliensis	source	Canis_lupus	-0.639174758181256	0.360120257637135	27	17	0.0886018261552537	0.119559090715523
Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Staphylococcus.Staphylococcus.felis	source	Canis_lupus	-0.303249063820463	0.171124723580292	27	2	0.0890758933941195	0.119909856492084
Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Staphylococcus.Staphylococcus.felis	source	Homo_sapiens	-0.303249063820463	0.171124723580292	27	2	0.0890758933941195	0.119909856492084
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Erysipelatoclostridium..Clostridium..spiroforme	source	Homo_sapiens	0.529439943282901	0.298908628616364	27	27	0.0892203673748409	0.119960157814912
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Atopobiaceae.Olsenella.Olsenella.timonensis	source	Canis_lupus	0.312204204699371	0.177385065201674	27	2	0.0911431402569192	0.122251876751796
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Atopobiaceae.unassigned.Atopobiaceae.bacterium	source	Canis_lupus	0.312204204699371	0.177385065201674	27	2	0.0911431402569192	0.122251876751796
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.missing.Erysipelotrichaceae.bacterium.GAM147	source	Canis_lupus	0.553554349861383	0.315663332984817	27	20	0.0922594567969584	0.123601186139466
Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus.Enterococcus.columbae	source	Canis_lupus	0.326639208064382	0.187636435705883	27	2	0.0945245532280144	0.12648446787978
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Rhodospirillum.Rhodospirillum.rubrum	source	Homo_sapiens	0.345025002373461	0.200937435448977	27	2	0.0988450393083564	0.132107928431216
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Pararhodospirillum.Pararhodospirillum.oryzae	source	Homo_sapiens	0.353611701406291	0.207229482776395	27	2	0.100847040931719	0.134622986702652
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerostipes.Anaerostipes.caccae	source	Canis_lupus	-0.234252045586707	0.138257059215909	27	11	0.103143720286497	0.137524960381996
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Enterocloster.Enterocloster.aldensis	source	Canis_lupus	-0.492773659741477	0.293802670479089	27	21	0.106476493822193	0.141799849085441
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Eubacterium.Eubacterium.limosum	source	Homo_sapiens	-0.408226665536614	0.244032483456738	27	7	0.107346655115206	0.142619518065279
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio.Desulfovibrio.desulfuricans	source	Homo_sapiens	-0.714134031521003	0.426798864182542	27	16	0.107267942221078	0.142619518065279
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Erysipelatoclostridium.Erysipelatoclostridium.ramosum	source	Canis_lupus	-0.473737898812903	0.292255218819112	27	7	0.118089366628821	0.15670626851218
Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia.Blautia.hydrogenotrophica	source	Homo_sapiens	0.398691245163397	0.247238374488957	27	24	0.119909939929504	0.158933884876976
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides.thetaiotaomicron	source	Canis_lupus	0.361204829111599	0.226410766335574	27	27	0.123718988235773	0.163788731470527
Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae.Eubacterium.Eubacterium.coprostanoligenes	source	Homo_sapiens	-0.335882846933554	0.216673482373378	27	26	0.134185936389126	0.177435948944299
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Faecalitalea.Faecalitalea.cylindroides	source	Canis_lupus	-0.640178156625555	0.422037930312329	27	10	0.142361200447759	0.188024227006474
Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium.sardiniense	source	Homo_sapiens	-0.497369654411691	0.331713022588007	27	6	0.146810932755419	0.193672844153202
Bacteria.Firmicutes.Negativicutes.Veillonellales.Veillonellaceae.Veillonella.Veillonella.rogosae	source	Canis_lupus	-0.425399042702515	0.287069590684458	27	27	0.151387398209694	0.199475159993949
Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae.Ruminiclostridium.Ruminiclostridium.hungatei	source	Canis_lupus	0.382140457462081	0.260946854646513	27	14	0.156051459665835	0.205379124354566
Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Staphylococcus.Staphylococcus.aureus	source	Homo_sapiens	0.385858757328364	0.266244064434679	27	27	0.16020485947073	0.210597937332415
Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae.Desulfitobacterium.Desulfitobacterium.dichloroeliminans	source	Canis_lupus	-0.282309837871156	0.205364842010449	27	4	0.181932533080669	0.238879762075439
Bacteria.Firmicutes.Bacilli.Bacillales.Listeriaceae.Listeria.Listeria.monocytogenes	source	Homo_sapiens	0.351999757989936	0.261323770689924	27	27	0.190566423307636	0.249923178108375
