superkingdom	phylum	class	order	family	genus	species	Zymo_6323_WGS_kraken2_ONT_MONT	Zymo_6323_WGS_kraken2_ONT_ONT	Zymo_6323_WGS_kraken2_ONT_PB	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfallas	Desulfallas gibsoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	1	2	0	0	0	2	3	1	2	1	3	0	0	0	2	2	1	2	1	2	0	0	0	1.19809111670087	3.72102171802098	0.619896476957089	4.96789666288742	1.76706712330247	1.7714003607283	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitispora	Desulfitispora elongata	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	9	5	6	0	1	1	3	4	2	9	5	6	0	1	1	3	4	2	9	5	6	0	1	1	6.55938416917939	4.81224218230206	2.99522779175217	15.5042571584208	13.6377224930559	12.4197416572185	1.17804474886831	2.36186714763773	2.99347186515799
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium dichloroeliminans	0	0	0	0	0	0	12.4480393579757	0	21.9142378096575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium metallireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596307651743581	0	0	0.620170286336831	6.81886124652797	4.34690958002649	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfofarcimen	Desulfofarcimen acetoxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfofundulus	Desulfofundulus thermocisternus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfohalotomaculum	Desulfohalotomaculum tongense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfonispora	Desulfonispora thiosulfatigenes	0	0	0	40.6414720003223	66.5082126891403	41.4721743766933	58.450492342647	83.9499507015557	79.3329849786266	33.9802569492028	31.4771709537008	29.8575320113255	77	89	44	102	140	145	49	49	48	77	89	44	102	142	146	49	49	48	77	89	44	102	140	146	49	49	48	46.5119968359993	55.3407850964737	27.5560956841199	65.738050351704	89.2650926818208	91.9060882634172	28.8620963472737	28.9328725585622	29.3360242785483
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus	Desulfosporosinus acidiphilus	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	5	4	2	2	1	1	2	2	2	6	6	2	2	1	1	2	2	2	5	4	2	2	1	5.36676886569223	9.02295409181637	4.19331890845304	24.1866411671364	25.4157555552406	17.387638320106	1.17804474886831	1.18093357381887	2.39477749212639
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus	Desulfosporosinus fructosivorans	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	1	4	2	0	1	1	3	0	2	1	4	2	0	1	1	3	0	2	1	4	2	0	1	4.17415356220507	5.41377245508982	2.99522779175217	9.92272458138929	3.71937886174253	7.45184499433113	2.94511187217078	1.18093357381887	2.99347186515799
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus	Desulfosporosinus meridiei	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	7	7	7	1	2	1	2	3	1	8	9	7	1	2	4	1	3	1	7	7	7	1	2	1	7.75199947266655	1.80459081836327	4.79236446680347	14.8840868720839	16.1173084008843	13.0407287400795	0.589022374434157	1.18093357381887	19.1582199370111
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfosporosinus	Desulfosporosinus orientis	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	6	5	4	2	1	0	6	7	6	12	11	12	2	1	1	1	4	3	6	5	4	2	1	0	11.9261530348716	12.6321357285429	11.3818656086582	31.0085143168415	17.3571013547985	25.460470397298	1.76706712330247	0.590466786909434	5.38824935728438
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum ferrireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38523060697432	0.601530272787758	2.99522779175217	3.10085143168415	4.33927533869962	2.48394833144371	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum nigrificans	0	0	0	0	0	0	0	0	0	0	0	0	2	5	3	6	9	7	2	4	1	4	7	4	12	11	8	2	4	1	2	5	3	6	9	7	2	4	1	4.77046121394865	21.6550898203593	8.38663781690607	15.5042571584208	18.5968943087127	11.7987545743576	2.94511187217078	2.36186714763773	4.19086061122119
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum profundi	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	3	0	0	0	1	0	2	1	1	3	0	0	0	1	0	2	1	1	3	0	0	0	1.19261530348716	1.20306054557552	1.19809111670087	3.10085143168415	0.619896476957089	4.34690958002649	0	0	1.79608311909479
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Pelotomaculum	Pelotomaculum thermopropionicum	0	0	0	0	0	0	0	0	16.822340978444	0	0	0	1	0	0	2	1	3	2	1	0	1	0	0	2	1	3	2	1	0	1	0	0	2	1	3	2	1	0	1.78892295523074	2.40612109115103	1.19809111670087	1.24034057267366	2.47958590782835	5.58888374574834	1.17804474886831	1.7714003607283	1.79608311909479
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	Peptococcus niger	0	0	0	69.9914753229057	74.1457456582717	56.685968516635	117.924700863111	147.526839537952	147.933197259781	47.1764805700198	45.3987118169687	45.3062470849806	32	23	35	67	84	72	16	24	13	34	25	39	73	86	75	16	24	14	32	23	35	67	84	72	16	24	13	22.0633831145125	15.6397870924817	25.1599134507182	47.753112047936	55.1707864491809	47.8160053802914	9.42435799094651	14.1712028858264	8.98041559547397
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	Peptococcus simiae	0	0	0	29.6062673547093	23.9657776044716	25.0117011129506	40.7794326596198	60.7634607623757	53.741450240912	0	18.2602048151224	0	27	45	37	34	61	53	14	16	10	27	45	37	34	61	53	14	16	10	27	45	37	34	61	53	14	16	10	17.2929219005638	28.2719228210246	25.1599134507182	26.0471520261469	39.0534780482966	36.0172508059338	8.2463132420782	10.0379353774604	6.58563810334758
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Thermincola	Thermincola carboxydiphila	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	5	2	0	0	2	1	0	2	2	5	2	0	0	2	1	0	2	2	5	2	0	0	2	0.596307651743581	0.601530272787758	1.19809111670087	1.86051085901049	3.09948238478544	1.24197416572185	0.589022374434157	0.590466786909434	1.1973887460632
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Thermincola	Thermincola potens	0	0	0	0	0	0	28.4603634018206	28.5195160541168	47.2034404343474	0	0	0	4	5	1	9	6	19	3	1	0	4	5	1	9	6	19	3	1	0	4	5	1	9	6	19	3	1	0	2.9815382587179	5.41377245508982	0.599045558350434	10.5428948677261	8.05865420044215	13.6617158229404	2.35608949773663	1.18093357381887	2.39477749212639
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	unassigned	Peptococcaceae bacterium DCMF	0	0	0	0	0	0	0	15.2365171986174	19.3409397545645	0	0	0	5	9	8	6	25	22	5	3	2	5	9	8	6	25	22	5	3	2	5	9	8	6	25	22	5	3	2	6.55938416917939	11.4290751829674	11.9809111670087	16.7445977310944	34.0943062326399	40.9851474688212	8.2463132420782	6.49513465600377	5.38824935728438
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Acetoanaerobium	Acetoanaerobium sticklandii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1	0	0	2	11	6	1	3	3	0	0	0	0	3	1	0	0	1	1.78892295523074	0	0	6.82187314970514	20.4565837395839	6.8308579114702	1.76706712330247	5.90466786909434	4.78955498425278
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Asaccharospora	Asaccharospora irregularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19261530348716	2.40612109115103	1.7971366750513	0.620170286336831	2.47958590782835	1.86296124858278	0	1.7714003607283	0.598694373031598
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile	0	0	0	84.0543206334011	59.1588665218046	71.4802657473571	48.9987520039884	92.8837472334461	102.062789503451	36.0515600810757	20.6501992947368	57.0540830815902	36	20	18	12	21	37	14	7	21	83	57	74	42	75	92	34	20	52	78	55	68	38	73	88	32	16	49	88.8498401097935	71.5821024617432	86.2625604024624	52.7144743386306	95.4640574513916	106.809778252079	36.5193872149177	20.6663375418302	53.8824935728438
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii	0	0	0	193.094034954932	251.282524622169	114.643344514025	716.139772112305	951.974275725062	1016.12921038874	255.849660994434	262.140510653523	252.284982521388	188	246	111	700	938	1004	252	256	244	188	248	113	702	946	1010	253	257	246	188	248	113	702	945	1007	252	257	246	114.491069134767	152.78868928809	71.2864214437016	437.840222153802	596.340410832719	633.406824518146	151.967772604012	153.521364596453	150.870982003963
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	[Eubacterium] tenue	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	4	3	0	0	0	5	5	2	4	7	7	0	1	1	2	2	0	2	4	4	0	0	0	12.5224606866152	6.01530272787758	7.1885467002052	8.0622137223788	8.05865420044215	9.93579332577483	3.53413424660494	5.3142010821849	5.38824935728438
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium ghonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19261530348716	4.2107119095143	2.99522779175217	1.24034057267366	1.85968943087127	3.72592249716556	0	0.590466786909434	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	0	0	0	0	0	0	0	0	18.0729219185641	0	0	0	6	1	4	5	5	10	1	1	1	17	11	18	14	14	20	4	4	8	6	2	4	5	6	10	1	1	1	20.2744601592817	17.444377910845	28.7541868008208	16.7445977310944	22.9361696474123	29.1863928944636	5.30120136990741	8.26653501673207	13.7699705797268
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptacetobacter	Peptacetobacter hiranonis	0	0	0	328.50807132478	259.475405463996	358.024298624637	170.020773002404	281.348501677274	347.121551920697	251.498346871703	73.96209862182	205.298048248122	183	137	202	93	143	200	143	43	123	312	241	346	160	249	335	240	66	201	309	240	342	155	241	322	235	66	198	452.001200021634	356.70745176314	484.02881114715	239.385730526017	397.973538206451	457.046492985642	339.865910048509	86.7986176756867	264.622912879966
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	Peptoclostridium acidaminophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19261530348716	6.01530272787758	1.7971366750513	1.24034057267366	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus canis	0	0	0	0	0	0	10.6686926567717	0	18.8960120575994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus russellii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9815382587179	7.81989354624085	2.99522779175217	0	0.619896476957089	0	2.94511187217078	2.36186714763773	5.38824935728438
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus stomatis	0	0	0	0	0	0	11.2857505368471	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	[Clostridium] dakarense	0	0	0	0	0	0	0	0	0	0	0	0	14	10	11	17	20	25	8	5	5	14	10	11	18	20	25	8	5	5	14	10	11	17	20	25	8	5	5	11.329845383128	9.02295409181637	9.58472893360694	12.4034057267366	14.257618970013	17.387638320106	5.89022374434157	4.13326750836604	5.38824935728438
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Romboutsia ilealis	0	0	0	15.6743284586118	20.8806429533654	25.3417199522481	23.519776023531	33.2721142222721	41.3768464552768	16.337343820354	0	0	16	20	21	21	33	35	17	9	10	16	20	21	21	33	35	17	9	10	16	20	21	21	33	35	17	9	10	14.3113836418459	16.2413173652695	17.3723211921626	16.1244274447576	24.1759626013265	27.3234316458808	11.7804474886831	9.44746859055094	9.57910996850557
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Romboutsia lituseburensis	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	6	10	3	2	2	2	2	1	2	6	12	3	2	5	4	2	1	2	6	10	3	2	2	2	4.77046121394865	3.00765136393879	4.79236446680347	4.96136229069465	9.29844715435633	4.34690958002649	2.35608949773663	5.3142010821849	3.59216623818959
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Romboutsia sedimentorum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	4	0	0	0	0	1	2	3	0	4	0	0	0	0	1	2	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Romboutsia timonensis	210500000	210500000	210500000	1270.64274904911	1780.35192420809	1119.8679192218	2032.36767427159	2642.51807611214	2810.38107995596	776.365737001713	778.162648115002	835.787303507078	1246	1763	1102	2009	2606	2788	765	758	808	1246	1764	1102	2010	2607	2789	765	758	809	1246	1764	1102	2010	2606	2789	765	758	809	749.558718241681	1068.31776447106	667.336752002383	1252.7439784004	1623.50887315062	1738.14284492774	454.136250688735	452.297558772626	490.330691512879
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Sporacetigenium	Sporacetigenium mesophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	1	0	1	1	2	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter glycolicus	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	2	0	0	2	1	0	0	0	0	2	0	0	2	1	0	0	0	0	2.9815382587179	1.80459081836327	1.7971366750513	2.48068114534732	2.47958590782835	1.86296124858278	0.589022374434157	0.590466786909434	1.79608311909479
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter mayombei	0	0	0	189.025963629685	247.866045181807	140.961535157149	311.149820146056	457.901033899343	503.801905792487	145.744217768981	132.433199541069	148.730031795197	84	122	74	158	235	264	82	74	70	85	123	75	159	236	265	83	74	70	84	122	74	158	235	264	83	74	70	51.8787657016915	75.1912840984697	46.7255535513338	99.8474161002297	147.535361515787	165.803551123868	50.6559242013375	45.4659425920264	43.7046892313067
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter petrolearius	0	0	0	0	0	0	25.7789312583758	24.7997583778636	26.7260141636416	0	0	0	105	129	64	178	250	267	62	58	82	105	129	64	178	250	267	62	58	82	105	129	64	178	250	267	62	58	82	64.4012263883067	79.401996007984	40.136052409479	111.63065154063	156.833808670143	167.66651237245	38.2864543382202	34.8375404276566	50.8890217076858
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	unassigned	Peptostreptococcaceae bacterium oral taxon 929	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	2	0	0	0	1	2	2	1	0	3	0	0	0	1	2	2	1	0	3	0	0	0	0.601530272787758	1.19809111670087	4.34119200435781	3.71937886174253	0	4.1231566210391	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		[Clostridium] leptum	275500000	275500000	275500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449.019661762916	627.997604790419	386.98343069438	756.607749330933	1013.53073982484	1082.3804854266	256.224732878858	247.996050501962	290.965465293357
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		[Eubacterium] siraeum	1.4517e+10	1.4517e+10	1.4517e+10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8310.14343469854	10792.656154358	7096.89272977759	15259.9100656041	20583.6625173601	22058.7031573859	4713.35704022212	4414.92016572184	4662.03308279705
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetanaerobacterium	Acetanaerobacterium elongatum	0	0	0	0	14.2770794418147	11.1709167724163	0	18.4226288786322	19.875247056575	0	0	0	10	24	11	16	30	31	8	14	10	11	24	11	16	30	32	8	15	10	10	24	11	16	30	31	8	14	10	13.7150759901024	20.4520292747838	11.3818656086582	22.3261303081259	32.2346168017686	34.154289557351	5.89022374434157	13.580736098917	10.1778043415372
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetivibrio	Acetivibrio ethanolgignens	0	0	0	86.7314150606423	102.109445655416	64.9460850840131	105.762663576205	131.429771495264	108.624427192982	56.9446156335896	63.9599843384566	56.1495150785515	192	270	120	216	306	314	140	146	131	194	275	122	220	314	319	144	149	135	192	270	120	216	306	314	140	146	131	169.94768074692	233.39374584165	125.799567253591	184.190575042039	260.356520321977	274.47629062453	123.694698631173	135.80736098917	113.153236502972
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acutalibacter	Acutalibacter muris	0	0	0	29.8704344708362	25.5242425228918	31.3066195365277	63.262711901209	74.2852120338436	95.1795994252884	0	15.4229775434725	25.2993969637022	13	18	17	64	75	85	11	6	11	13	18	17	64	75	85	11	7	11	13	18	17	64	75	85	11	6	11	26.8338443284611	27.0688622754491	23.3627767756669	77.5212857921038	94.8441609744346	103.083855754914	13.5475146119856	12.9902693120075	16.7634424448847
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Agathobaculum	Agathobaculum butyriciproducens	1444700000	1444700000	1444700000	2006.36603226818	2588.18827899931	1698.83789737427	3115.63947718905	4172.85109788268	4388.90260916634	1184.07429879929	1184.3966126282	1203.83924893923	1227	1530	1034	1835	2408	2625	697	757	698	1243	1545	1041	1850	2435	2645	705	760	708	1228	1530	1034	1836	2409	2625	697	757	698	793.685484470706	991.321889554225	658.950114185477	1213.67325036118	1604.9119788419	1745.59468992207	445.889937446657	475.916230249004	450.816862892793
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Agathobaculum	Agathobaculum desmolans	0	0	0	0	0	12.0395047540736	22.5858117603553	20.7780694098374	34.315382169962	0	0	10.6946209325614	15	17	16	25	25	49	10	9	10	31	36	36	41	61	76	17	17	15	15	17	16	25	25	49	10	9	10	30.4116902389226	39.700998003992	30.5513234758721	38.4505577528835	66.3289230344085	69.5505532804238	18.848715981893	16.5330700334641	17.3621368179163
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	Anaerofilum agile	0	0	0	0	0	0	0	0	0	0	0	0	8	7	2	4	12	3	3	3	2	8	8	3	6	16	6	3	5	4	8	7	2	4	12	3	3	3	2	16.6966142488203	16.2413173652695	13.77804784206	25.4269817398101	32.8545132787257	27.3234316458808	7.65729086764404	7.0856014429132	7.78302684941078
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	Anaerofilum pentosovorans	0	0	0	0	20.7523762678855	0	19.3872488673402	21.3960173465717	35.4281340026158	0	11.9058350575914	0	13	25	9	22	32	48	15	10	11	13	25	9	22	33	49	15	10	11	13	25	9	22	32	48	15	10	11	13.1187683383588	18.0459081836327	13.1790022837095	22.9463005944627	32.2346168017686	44.0900828831258	12.3694698631173	8.85700180364151	10.1778043415372
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaeromassilibacillus	Anaeromassilibacillus senegalensis	0	0	0	2211.31695205784	2812.05894508298	1920.2269609497	3784.12687929999	5102.65221443443	5483.2369411637	1269.70304546829	1202.95850715114	1407.8748654523	2370	2958	1995	4031	5435	5748	1324	1241	1393	2370	2961	1997	4040	5440	5757	1328	1241	1397	2370	2960	1997	4036	5439	5753	1326	1241	1396	1481.8245145828	1870.75914836993	1259.19376365261	2656.80950666698	3549.52722705629	3749.52000631428	832.877637449898	778.825691933543	878.883339610386
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis	88600000	88600000	88600000	163.48871435382	212.246413346546	133.38782084181	288.840022145183	312.866365120149	372.80059435488	83.7930726289066	91.6158059672086	94.1707452292798	196	255	156	368	399	495	98	99	105	196	258	158	369	406	504	98	100	109	196	255	156	368	399	495	98	99	105	121.64676095569	159.405522288756	100.639653802873	236.905049380669	271.514656907205	329.744140999152	64.2034388133231	62.5894794124	68.8498528986338
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus rubiinfantis	0	0	0	167.486332462948	234.146730014598	148.878805367066	332.115072311318	395.401804280574	480.951166613902	114.213046559139	91.8905794776733	97.9803158336916	103	155	101	205	267	275	75	71	75	104	157	101	206	270	279	75	73	76	104	157	101	205	268	277	75	72	76	71.5569182092297	104.66626746507	69.4892847686503	143.879506430145	203.945940918882	210.514621089854	58.3132150689815	55.5038779694868	54.4811879458754
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Caproiciproducens	Caproiciproducens galactitolivorans	0	0	0	298.945285887711	413.620926893109	316.358881894275	505.659296380569	554.721054786016	715.888754650403	209.076193569124	196.506169779065	183.674048107365	124	163	104	172	218	295	73	73	60	127	171	109	186	229	305	79	75	63	124	164	104	172	218	295	73	73	60	142.517528766716	191.888157019295	122.804339461839	224.501643653933	273.374346338076	327.88117975057	89.5314009139919	86.7986176756867	74.8367966289498
