superkingdom	phylum	class	order	family	genus	Zymo_6323_WGS_kraken2_ONT_MONT	Zymo_6323_WGS_kraken2_ONT_ONT	Zymo_6323_WGS_kraken2_ONT_PB	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_1_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_2_D6323	FR_PB_V1_V9_ONT_EMU_EMU_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_LCA_EMUdb_3_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_ONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6323	FR_PB_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6323
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	0	0	0	0	0	0	0	0	0	0	0	0	8	8	5	15	19	19	7	1	3	10	12	11	27	25	27	8	2	7	8	8	6	15	19	19	7	1	3	6.55938416917939	15.0382568196939	11.3818656086582	31.6286846031784	24.1759626013265	25.460470397298	4.71217899547326	1.18093357381887	8.38172122244237
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	0	0	0	452.503292295241	369.98883253828	365.125535213226	223.926620563077	416.227805484222	457.275144267744	312.534678624801	98.0594597980188	293.61405672228	263	200	215	128	235	274	173	60	157	494	401	410	246	451	500	354	106	335	267	203	223	131	243	280	175	63	158	970.192549386806	825.901064537591	805.716275981333	509.779975368875	913.727407034749	955.699120522967	695.635424206739	193.673106106294	698.077638954843
Bacteria	Firmicutes	Tissierellia	Tissierellales	Gottschalkiaceae	Gottschalkia	0	0	0	22.3056876145752	16.0373227603858	0	34.9843141697078	58.0567912182591	45.5393653273039	20.7650915833431	0	0	8	5	1	7	13	11	2	5	4	61	71	54	95	143	157	28	36	37	8	5	1	7	13	11	2	5	4	36.3747667563584	43.3101796407186	32.9475057092738	59.5363474883357	90.5048856357349	98.1159590920265	16.4926264841564	22.4377379025585	22.1516918021691
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	0	0	0	0	0	0	0	0	0	0	0	0	12	8	6	15	16	14	3	3	5	12	8	6	16	17	19	4	3	6	12	8	6	15	16	14	3	3	5	8.34830712441013	4.2107119095143	4.79236446680347	9.30255429505246	11.7780330621847	20.4925737344106	2.94511187217078	5.90466786909434	3.59216623818959
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Finegoldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	2	1	3	3	5	0	0	0	0	0	1	1	1	2	0	0	0	1.78892295523074	3.00765136393879	2.99522779175217	3.10085143168415	3.71937886174253	5.58888374574834	0	0	0
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Murdochiella	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	2	1	0	1	2	1	0	1	5	2	1	0	1	2	1	0	1	5	2	1	0	1	2	23.8523060697432	21.0535595475715	13.77804784206	35.9698766075362	57.0304758800522	59.614759954649	7.06826849320988	4.13326750836604	9.57910996850557
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	4	4	4	1	2	1	2	3	2	4	8	8	4	4	1	2	1	2	4	7	4	2	3	1	1.78892295523074	3.60918163672655	1.19809111670087	7.44204343604197	16.1173084008843	14.2827029058013	6.47924611877573	6.49513465600377	3.59216623818959
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	1	3	0	0	1	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	Keratinibaculum	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	3	1	0	1	0	1	0	0	3	3	1	0	1	0	1	0	0	3	3	1	0	1	0	1.78892295523074	3.60918163672655	0.599045558350434	3.10085143168415	3.71937886174253	1.24197416572185	0.589022374434157	0.590466786909434	0.598694373031598
Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	Soehngenia	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	4	2	2	0	0	1	0	1	1	4	2	2	0	0	1	0	1	1	4	2	2	0	0	2.38523060697432	3.60918163672655	3.5942733501026	3.72102171802098	6.19896476957089	4.34690958002649	4.71217899547326	0	0.598694373031598
Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	Tepidimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77046121394865	3.00765136393879	0.599045558350434	0	0	0	1.76706712330247	0.590466786909434	1.1973887460632
Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	Tissierella	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	11	9	7	2	1	0	3	3	2	12	9	8	2	1	0	3	3	2	11	9	7	2	1	0	1.78892295523074	1.80459081836327	3.5942733501026	9.30255429505246	13.6377224930559	7.45184499433113	3.53413424660494	0.590466786909434	3.59216623818959
Bacteria	Firmicutes	Tissierellia	Tissierellales	Tissierellaceae	Urmitella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Tissierellia	unassigned	unassigned	Dethiosulfatibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596307651743581	2.40612109115103	0.599045558350434	3.72102171802098	3.71937886174253	4.34690958002649	0	0.590466786909434	0.598694373031598
Bacteria	Firmicutes	Tissierellia	unassigned	unassigned	Sedimentibacter	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	1	2	0	1	3	2	0	0	0	1	2	0	1	3	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	unassigned	unassigned	unassigned	Hydrogenispora	0	0	0	25.0301542580542	21.9161341406332	23.8516113035324	34.0243168037466	51.9892995825774	47.9882924070087	0	0	16.0349396052989	19	21	19	31	45	40	11	8	14	19	21	19	31	45	40	11	8	14	19	21	19	31	45	40	11	8	14	11.9261530348716	12.6321357285429	11.3818656086582	19.8454491627786	27.895341463069	26.0814574801589	7.06826849320988	5.90466786909434	8.38172122244237
Bacteria	Firmicutes	unassigned	unassigned	unassigned	Ndongobacter	0	0	0	0	0	0	0	0	0	0	0	0	3	5	2	9	10	18	3	1	2	3	5	2	9	10	18	3	1	2	3	5	2	9	10	18	3	1	2	3.57784591046148	3.00765136393879	1.7971366750513	6.20170286336831	8.67855067739924	12.4197416572185	2.35608949773663	0.590466786909434	1.79608311909479
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0	0	0	54.0651281381693	29.026583354737	26.034971853778	21.0154775261501	32.0190775468539	43.0227844445828	19.036749808188	0	17.0371233302268	26	19	21	11	19	21	10	4	19	56	39	40	28	33	41	26	8	34	47	37	34	24	28	34	24	8	29	84.6756865475885	59.551497005988	56.3102824849408	46.5127714752623	48.97182167961	62.0987082860927	44.1766780825618	12.3998025250981	45.5007723504015
Bacteria	Lentisphaerae	Lentisphaeria	Victivallales			99600000	99600000	99600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.6572248063064	92.6356620093147	75.4797403521546	88.6843509461668	117.780330621847	142.206041975152	29.4511187217078	46.0564093789358	41.3099117391803
Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	unassigned	unassigned	0	0	0	111.245625318933	104.050539311424	82.7794718746056	94.4711524740252	130.886227417486	150.473920394498	44.0851048189616	57.1104214759989	40.7019561572296	94	84	58	82	105	122	36	35	38	107	88	65	86	121	131	39	41	40	107	88	65	86	121	131	39	41	40	0	0	0	0	0	0	0	0	0
Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	0	0	0	12.9039274416913	22.0649607815714	14.3510000414121	23.6129502821391	23.2055832767486	31.6225160918758	0	0	12.4137812840657	6	12	6	7	9	11	4	2	1	17	39	32	33	33	51	8	17	13	6	12	6	7	9	11	4	2	1	16.6966142488203	39.0994677312043	34.1455968259747	35.9698766075362	34.714202709597	55.8888374574834	7.06826849320988	18.3044703941924	13.1712762066952
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	5	4	0	2	1	1	1	3	1	5	4	0	2	1	1	1	3	1	5	4	0	2	1	0.596307651743581	0.601530272787758	1.7971366750513	0.620170286336831	3.09948238478544	2.48394833144371	0	1.18093357381887	0.598694373031598
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	0	0	0	21.3658355020891	28.8855150053671	0	23.630733608486	26.4841644545173	43.372303300638	0	0	0	11	17	13	20	16	27	6	8	3	17	21	17	22	23	34	8	9	5	11	17	13	20	16	27	6	8	3	29.2190749354355	24.6627411842981	20.9665945422652	18.6051085901049	33.4744097556828	45.3320570488477	11.191425114249	9.44746859055094	8.98041559547397
Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella	0	0	0	80.6903265515882	87.6652583926815	68.6080202478798	57.4688583040458	100.349512925945	124.538161069775	30.0580260129284	31.0600537851924	33.0720629351461	66	63	46	59	88	105	25	16	25	66	63	47	59	88	105	25	16	25	66	63	47	59	88	105	25	16	25	40.5489203185635	37.8964071856287	31.749414592573	36.590046893873	55.790682926138	68.308579114702	14.7255593608539	9.44746859055094	16.1647480718531
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	1	1	0	0	0	2	0	0	1	1	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Martelella	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	1	0	1	1	2	0	3	1	0	1	0	1	1	2	0	3	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Cohaesibacteraceae	Cohaesibacter	0	0	0	0	0	0	0	0	0	0	0	0	16	20	8	16	17	24	3	4	9	16	20	8	16	17	24	3	4	9	16	20	8	16	17	24	3	4	9	10.1372300796409	11.4290751829674	5.99045558350434	12.4034057267366	13.0178260160989	14.9036899886623	1.17804474886831	3.5428007214566	6.58563810334758
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	3	0	1	0	1	0	1	1	3	3	0	1	0	1	0	1	1	3	3	0	1	0	1.78892295523074	1.20306054557552	0.599045558350434	1.24034057267366	1.85968943087127	4.34690958002649	0.589022374434157	0.590466786909434	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Terasakiella	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	0	0	0	0	0	0	0	0	0	0	0	0	1	11	5	9	3	3	3	5	4	4	13	5	11	6	5	3	5	4	1	11	5	9	3	3	3	5	4	5.36676886569223	9.02295409181637	2.39618223340173	9.30255429505246	7.43875772348506	4.96789666288742	1.76706712330247	2.95233393454717	2.39477749212639
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ciceribacter	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	6	5	2	0	1	1	1	0	5	6	5	2	0	1	1	1	0	5	6	5	2	0	1	0.596307651743581	1.20306054557552	0	3.10085143168415	4.33927533869962	3.10493541430464	1.76706712330247	0	1.1973887460632
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Liberibacter	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	1	3	0	1	1	0	3	1	3	1	3	0	1	1	0	2	1	3	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	0	0	0	0	0	0	0	0	0	0	0	0	9	3	4	3	9	10	8	3	4	10	5	7	5	9	12	8	5	6	9	3	4	3	9	10	8	3	4	10.1372300796409	10.8275449101796	12.5799567253591	6.20170286336831	7.43875772348506	12.4197416572185	4.71217899547326	8.85700180364151	8.38172122244237
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	0	0	0	26.0313578369052	32.0296400602693	20.0269014259843	24.0171056453739	39.0232541416143	33.0174857365403	0	0	0	21	28	21	28	44	45	12	12	13	21	28	21	28	44	45	12	12	13	21	28	21	28	44	45	12	12	13	16.1003065970767	17.444377910845	16.7732756338121	22.9463005944627	29.7550308939403	31.0493541430464	6.47924611877573	8.26653501673207	10.1778043415372
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ancylobacter	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	2	1	1	0	1	2	0	0	2	2	1	1	0	1	2	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ahrensia	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	1	2	0	1	0	1	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Labrenzia	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	1	0	2	3	0	0	0	1	0	1	0	2	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	7	0	0	1	1	0	1	0	0	7	0	0	1	1	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Stappia	0	0	0	0	0	0	0	33.0155196665811	31.2518471799042	0	0	0	12	13	11	16	17	24	4	7	6	12	13	12	16	17	24	4	7	6	12	13	11	16	17	24	4	7	6	7.15569182092297	7.81989354624085	7.78759225855564	11.163065154063	11.7780330621847	16.1456641543841	2.35608949773663	4.13326750836604	4.19086061122119
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Stella	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	5	4	1	1	2	5	4	1	5	5	10	2	2	2	3	0	1	2	5	4	1	1	2	4.17415356220507	5.41377245508982	0.599045558350434	6.82187314970514	3.09948238478544	11.1777674914967	1.17804474886831	2.36186714763773	1.1973887460632
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Aestuariispira	0	0	0	26.0982141569969	23.5392106253958	18.5045653786093	23.3356848809659	20.2265348499402	20.1891511003577	0	0	0	27	27	18	15	23	24	7	12	8	27	27	18	15	23	24	7	12	8	27	27	18	15	23	24	7	12	8	16.1003065970767	16.2413173652695	11.3818656086582	9.30255429505246	14.257618970013	15.5246770715232	4.1231566210391	7.0856014429132	5.38824935728438
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	0	0	0	43.0518618695415	60.0930416472234	49.0703440701944	48.047148862564	37.0536364532105	0	0	0	0	19	15	18	16	30	23	5	1	4	24	34	26	33	43	39	9	6	7	19	16	19	16	32	24	5	1	5	29.815382587179	76.995874916833	38.3389157344278	82.4826480827985	65.7090265574514	90.0431270148344	19.4377383563272	16.5330700334641	15.5660536988216
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	2	4	2	0	0	0	1	1	4	2	4	2	0	0	0	1	1	4	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Hwanghaeella	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	1	1	0	0	2	0	2	1	0	1	1	0	0	2	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Insolitispirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40612109115103	5.99045558350434	0.620170286336831	1.85968943087127	0.620987082860927	0	0	1.1973887460632
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Niveispirillum	0	0	0	0	0	0	0	0	14.7727758332001	0	0	0	3	4	1	5	2	4	2	1	4	3	4	1	5	2	4	2	1	4	3	4	1	5	2	4	2	1	4	1.78892295523074	4.2107119095143	1.7971366750513	4.96136229069465	2.47958590782835	7.45184499433113	1.17804474886831	1.7714003607283	3.59216623818959
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Novispirillum	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0	2	1	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Telmatospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	unassigned	Reyranella	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9815382587179	3.60918163672655	0	0.620170286336831	3.71937886174253	3.72592249716556	2.35608949773663	0	0
Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	3	0	2	0	0	0	2	3	0	3	0	2	0	0	0	2	3	0	3	0	2	0	0	1.78892295523074	1.20306054557552	2.99522779175217	1.24034057267366	1.85968943087127	2.48394833144371	1.17804474886831	0	0.598694373031598
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	4.17415356220507	3.00765136393879	1.19809111670087	1.24034057267366	3.71937886174253	3.72592249716556	1.17804474886831	0.590466786909434	0
Bacteria	Proteobacteria	Alphaproteobacteria	unassigned	unassigned	Micavibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	1	0	0	0	1	0	2	0	3	1	0	0	0	1	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3113836418459	28.2719228210246	4.79236446680347	20.4656194491154	19.8366872626268	24.8394833144371	5.30120136990741	1.7714003607283	5.98694373031598
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.41377245508982	0	0	2.47958590782835	1.86296124858278	0	1.7714003607283	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77046121394865	27.0688622754491	6.58950114185477	19.8454491627786	22.9361696474123	31.0493541430464	10.0133803653807	5.90466786909434	5.38824935728438
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	44800000	44800000	44800000	47.0566853205594	72.0660000525916	49.0659084936585	63.0449023189691	64.0381550937079	88.1510792484314	27.0522234116355	28.0542421285609	29.0633280339163	4	5	3	3	5	6	3	1	4	46	72	49	62	63	87	27	28	29	40	45	40	48	44	61	21	22	23	79.9052253336398	126.922887558217	86.8616059608129	116.592013831324	119.020123575761	163.940589875285	44.7657004569959	50.7801436742113	49.6916329616226
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Duodenibacillus	0	0	0	80.096485652265	128.992114788443	79.106260632633	74.0527419183902	97.057828813901	103.054576724584	117.226301450421	86.1311438573893	77.1681468486742	75	127	77	65	93	95	109	79	77	75	127	77	65	94	95	111	79	77	75	127	77	65	94	95	111	79	77	45.3193815325121	76.995874916833	46.1265079929834	41.5514091845677	58.8901653109234	60.2357470375099	66.5595283110597	46.6468761658453	46.0994667234331
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	421500000	421500000	421500000	192.231565696069	263.241083527442	136.182929696685	99.4306696652423	135.08048340079	164.086898811897	227.439063497825	146.282833956067	153.334109972041	192	263	138	100	135	168	228	146	153	193	263	139	101	136	168	230	147	154	193	263	139	101	136	168	229	147	154	115.683684438255	160.608582834331	84.4654237274111	63.8775394926936	84.9258173431211	105.567804086358	136.06416849429	87.3890844625962	93.3963221929293
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	428500000	428500000	428500000	142.171262032328	210.316697649337	121.162753627197	65.0463282774305	111.066175196484	114.060405271685	127.24564345473	114.256299918046	102.222739981361	162	212	141	77	127	131	145	129	119	164	213	143	79	129	132	146	129	121	162	212	142	77	127	131	146	129	119	100.775993144665	129.930538922156	86.8616059608129	53.9548149113043	81.2064384813786	85.075230351947	85.4082442929528	76.7606822982264	76.6328797480446
Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	unassigned	unassigned	0	0	0	0	0	16.2665730582456	24.4151783718115	31.2072122422973	28.6287521638906	0	0	0	0	1	0	1	3	11	2	1	0	0	1	0	1	3	11	2	1	0	0	1	0	1	3	11	2	1	0	2.38523060697432	1.80459081836327	0.599045558350434	3.10085143168415	10.5382401082705	13.0407287400795	2.35608949773663	0.590466786909434	2.39477749212639
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatiferula	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38523060697432	0.601530272787758	2.39618223340173	0	0	1.24197416572185	1.76706712330247	0.590466786909434	1.1973887460632
